,title,artist,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,uri,duration_ms,time_signature
128,Rain On Me (with Ariana Grande),Ariana Grande,0.672,0.855,9.0,-3.764,1.0,0.0397,0.021,0.0,0.323,0.646,123.056,spotify:track:7ju97lgwC2rKQ6wwsf9no9,182200.0,4.0
129,cardigan,Taylor Swift,0.613,0.581,0.0,-8.588,0.0,0.0424,0.537,0.000345,0.25,0.551,130.033,spotify:track:4R2kfaDFhslZEMJqAFNpdd,239560.0,4.0
130,Call You Mine,The Chainsmokers,0.591,0.702,7.0,-5.59,1.0,0.0289,0.225,0.0,0.414,0.501,104.003,spotify:track:1SNiXDwSilLujcYdvfqVpT,217653.0,4.0
131,Call You Mine,Bebe Rexha,0.591,0.702,7.0,-5.59,1.0,0.0289,0.225,0.0,0.414,0.501,104.003,spotify:track:1SNiXDwSilLujcYdvfqVpT,217653.0,4.0
132,Falling,Harry Styles,0.567,0.267,4.0,-6.502,1.0,0.0299,0.839,1.46e-06,0.089,0.0592,110.011,spotify:track:1ZMiCix7XSAbfAJlEZWMCp,240133.0,4.0
133,Lonely (with benny blanco),Justin Bieber,0.631,0.239,11.0,-7.071,0.0,0.0398,0.864,0.0,0.116,0.0927,79.859,spotify:track:4y4spB9m0Q6026KfkAvy9Q,149297.0,4.0
134,Lonely (with benny blanco),benny blanco,0.631,0.239,11.0,-7.071,0.0,0.0398,0.864,0.0,0.116,0.0927,79.859,spotify:track:4y4spB9m0Q6026KfkAvy9Q,149297.0,4.0
135,boyfriend (with Social House),Ariana Grande,0.4,0.795,10.0,-3.731,0.0,0.461,0.119,0.0,0.159,0.702,190.097,spotify:track:0Ryd8975WihbObpp5cPW1t,186107.0,4.0
136,boyfriend (with Social House),Social House,0.4,0.795,10.0,-3.731,0.0,0.461,0.119,0.0,0.159,0.702,190.097,spotify:track:0Ryd8975WihbObpp5cPW1t,186107.0,4.0
137,Beautiful People (feat. Khalid),Ed Sheeran,0.64,0.648,5.0,-8.113,0.0,0.187,0.124,0.0,0.0802,0.548,92.977,spotify:track:4evmHXcjt3bTUHD1cvny97,197867.0,4.0
138,Beautiful People (feat. Khalid),Khalid,0.64,0.648,5.0,-8.113,0.0,0.187,0.124,0.0,0.0802,0.548,92.977,spotify:track:4evmHXcjt3bTUHD1cvny97,197867.0,4.0
139,Arcade,Duncan Laurence,0.453,0.35,9.0,-11.639,0.0,0.0425,0.827,0.00122,0.144,0.279,72.017,spotify:track:3Yyj76BeYt3QIffwKpRuKL,185147.0,3.0
140,Prisoner (feat. Dua Lipa),Miley Cyrus,0.781,0.67,3.0,-3.912,0.0,0.0452,0.0103,0.0,0.0761,0.595,127.99,spotify:track:5JqZ3oqF00jkT81foAFvqg,169333.0,4.0
141,Prisoner (feat. Dua Lipa),Dua Lipa,0.781,0.67,3.0,-3.912,0.0,0.0452,0.0103,0.0,0.0761,0.595,127.99,spotify:track:5JqZ3oqF00jkT81foAFvqg,169333.0,4.0
142,Never Really Over,Katy Perry,0.77,0.882,8.0,-4.792,1.0,0.0602,0.194,0.0,0.316,0.385,99.991,spotify:track:5PYQUBXc7NYeI1obMKSJK0,223523.0,4.0
143,Heather,Conan Gray,0.357,0.425,5.0,-7.301,1.0,0.0333,0.584,0.0,0.322,0.27,102.078,spotify:track:4xqrdfXkTW4T0RauPLv3WA,198040.0,3.0
144,Make It Right (feat. Lauv),BTS,0.584,0.685,7.0,-7.811,1.0,0.425,0.0304,0.0,0.189,0.345,97.551,spotify:track:314ZkcV7oLWG8yWE7LABvH,226321.0,4.0
145,Make It Right (feat. Lauv),Lauv,0.584,0.685,7.0,-7.811,1.0,0.425,0.0304,0.0,0.189,0.345,97.551,spotify:track:314ZkcV7oLWG8yWE7LABvH,226321.0,4.0
146,WITHOUT YOU,The Kid LAROI,0.662,0.413,0.0,-7.357,1.0,0.0299,0.213,0.0,0.134,0.467,93.005,spotify:track:27OeeYzk6klgBh83TSvGMA,161385.0,4.0
147,Memories,Maroon 5,0.764,0.32,11.0,-7.209,1.0,0.0546,0.837,0.0,0.0822,0.575,91.019,spotify:track:2b8fOow8UzyDFAE27YhOZM,189486.0,4.0
148,If the World Was Ending (feat. Julia Michaels),JP Saxe,0.464,0.473,1.0,-10.086,1.0,0.129,0.866,0.0,0.109,0.604,75.801,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,208687.0,4.0
149,If the World Was Ending (feat. Julia Michaels),Julia Michaels,0.464,0.473,1.0,-10.086,1.0,0.129,0.866,0.0,0.109,0.604,75.801,spotify:track:2kJwzbxV2ppxnQoYw4GLBZ,208687.0,4.0
150,Without Me,Halsey,0.752,0.488,6.0,-7.05,1.0,0.0705,0.297,9.11e-06,0.0936,0.533,136.041,spotify:track:5p7ujcrUXASCNwRaWNHR1C,201661.0,4.0
151,My Head & My Heart,Ava Max,0.614,0.934,9.0,-3.709,0.0,0.07,0.0697,0.0,0.121,0.436,116.001,spotify:track:1KixkQVDUHggZMU9dUobgm,174760.0,4.0
152,Mood (feat. iann dior),24kGoldn,0.701,0.716,7.0,-3.671,0.0,0.0361,0.174,0.0,0.324,0.732,91.007,spotify:track:4jPy3l0RUwlUI9T5XHBW2m,140533.0,4.0
153,Mood (feat. iann dior),iann dior,0.701,0.716,7.0,-3.671,0.0,0.0361,0.174,0.0,0.324,0.732,91.007,spotify:track:4jPy3l0RUwlUI9T5XHBW2m,140533.0,4.0
154,i'm so tired...,Lauv,0.599,0.733,11.0,-7.058,1.0,0.203,0.176,0.0,0.242,0.534,102.211,spotify:track:7COXchtUOMd6uIT6HvmRaI,162583.0,4.0
155,i'm so tired...,Troye Sivan,0.599,0.733,11.0,-7.058,1.0,0.203,0.176,0.0,0.242,0.534,102.211,spotify:track:7COXchtUOMd6uIT6HvmRaI,162583.0,4.0
156,comethru,Jeremy Zucker,0.795,0.178,0.0,-11.991,1.0,0.0574,0.607,0.0,0.623,0.608,93.982,spotify:track:18uwL0vNUanqZH0ro2QcOP,181613.0,4.0
157,Youngblood,5 Seconds of Summer,0.596,0.854,7.0,-5.114,0.0,0.463,0.0169,0.0,0.124,0.152,120.274,spotify:track:2iUXsYOEPhVqEBwsqP70rE,203418.0,4.0
158,How Do You Sleep?,Sam Smith,0.477,0.682,1.0,-4.931,0.0,0.0925,0.153,0.0,0.0763,0.345,110.567,spotify:track:6b2RcmUt1g9N9mQ3CbjX2Y,202205.0,5.0
159,Leave The Door Open,Bruno Mars,0.586,0.616,5.0,-7.964,1.0,0.0324,0.182,0.0,0.0927,0.719,148.088,spotify:track:7MAibcTli4IisCtbHKrGMh,242096.0,4.0
160,Leave The Door Open,Anderson .Paak,0.586,0.616,5.0,-7.964,1.0,0.0324,0.182,0.0,0.0927,0.719,148.088,spotify:track:7MAibcTli4IisCtbHKrGMh,242096.0,4.0
161,Leave The Door Open,Silk Sonic,0.586,0.616,5.0,-7.964,1.0,0.0324,0.182,0.0,0.0927,0.719,148.088,spotify:track:7MAibcTli4IisCtbHKrGMh,242096.0,4.0
162,"fuck, i'm lonely",Lauv,0.806,0.558,9.0,-6.46,1.0,0.0683,0.482,0.0,0.0618,0.678,95.016,spotify:track:322tcqPhma7F6hfCeLisx0,198973.0,4.0
163,"fuck, i'm lonely",Anne-Marie,0.806,0.558,9.0,-6.46,1.0,0.0683,0.482,0.0,0.0618,0.678,95.016,spotify:track:322tcqPhma7F6hfCeLisx0,198973.0,4.0
164,Put Your Records On,Ritt Momney,0.399,0.491,6.0,-10.778,0.0,0.0538,0.0563,0.00089,0.11,0.151,91.066,spotify:track:6AGOKlMZWLCaEJGnaROtF9,210463.0,4.0
165,Kings & Queens,Ava Max,0.637,0.69,1.0,-4.057,0.0,0.0405,0.00786,0.0,0.124,0.457,129.857,spotify:track:1InCpEliLCkWHOBdXW7XSx,162399.0,4.0
166,Dusk Till Dawn - Radio Edit,ZAYN,0.258,0.437,11.0,-6.593,0.0,0.039,0.101,1.27e-06,0.106,0.0967,180.043,spotify:track:1j4kHkkpqZRBwE0A4CN4Yv,239000.0,4.0
167,Dusk Till Dawn - Radio Edit,Sia,0.258,0.437,11.0,-6.593,0.0,0.039,0.101,1.27e-06,0.106,0.0967,180.043,spotify:track:1j4kHkkpqZRBwE0A4CN4Yv,239000.0,4.0
168,Golden,Harry Styles,0.448,0.838,4.0,-5.257,0.0,0.0557,0.21,0.000131,0.131,0.254,139.863,spotify:track:45S5WTQEGOB1VHr1Q4FuPl,208907.0,4.0
169,Sucker,Jonas Brothers,0.842,0.734,1.0,-5.065,0.0,0.0588,0.0427,0.0,0.106,0.952,137.958,spotify:track:4y3OI86AEP6PQoDE6olYhO,181040.0,4.0
170,The Middle,Zedd,0.748,0.652,7.0,-3.02,1.0,0.058,0.208,0.0,0.128,0.431,106.914,spotify:track:2ARqIya5NAuvFVHSN3bL0m,184732.0,4.0
171,The Middle,Maren Morris,0.748,0.652,7.0,-3.02,1.0,0.058,0.208,0.0,0.128,0.431,106.914,spotify:track:2ARqIya5NAuvFVHSN3bL0m,184732.0,4.0
172,The Middle,Grey,0.748,0.652,7.0,-3.02,1.0,0.058,0.208,0.0,0.128,0.431,106.914,spotify:track:2ARqIya5NAuvFVHSN3bL0m,184732.0,4.0
173,I Don't Care (with Justin Bieber),Ed Sheeran,0.798,0.675,6.0,-5.041,1.0,0.0442,0.0912,0.0,0.0894,0.842,101.956,spotify:track:3HVWdVOQ0ZA45FuZGSfvns,219947.0,4.0
174,I Don't Care (with Justin Bieber),Justin Bieber,0.798,0.675,6.0,-5.041,1.0,0.0442,0.0912,0.0,0.0894,0.842,101.956,spotify:track:3HVWdVOQ0ZA45FuZGSfvns,219947.0,4.0
175,Savage Love (Laxed - Siren Beat),Jawsh 685,0.767,0.481,0.0,-8.52,0.0,0.0803,0.234,0.0,0.269,0.761,150.076,spotify:track:1xQ6trAsedVPCdbtDAmk0c,171375.0,4.0
176,Savage Love (Laxed - Siren Beat),Jason Derulo,0.767,0.481,0.0,-8.52,0.0,0.0803,0.234,0.0,0.269,0.761,150.076,spotify:track:1xQ6trAsedVPCdbtDAmk0c,171375.0,4.0
177,Boy With Luv (feat. Halsey),BTS,0.645,0.862,11.0,-4.757,0.0,0.0965,0.0923,0.0,0.192,0.798,119.991,spotify:track:5KawlOMHjWeUjQtnuRs22c,229773.0,4.0
178,Boy With Luv (feat. Halsey),Halsey,0.645,0.862,11.0,-4.757,0.0,0.0965,0.0923,0.0,0.192,0.798,119.991,spotify:track:5KawlOMHjWeUjQtnuRs22c,229773.0,4.0
179,Symphony (feat. Zara Larsson),Clean Bandit,0.707,0.629,0.0,-4.581,0.0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,spotify:track:1x5sYLZiu9r5E43kMlt9f8,212459.0,4.0
180,Symphony (feat. Zara Larsson),Zara Larsson,0.707,0.629,0.0,-4.581,0.0,0.0563,0.259,1.6e-05,0.138,0.457,122.863,spotify:track:1x5sYLZiu9r5E43kMlt9f8,212459.0,4.0
181,The Man,Taylor Swift,0.777,0.658,0.0,-5.191,1.0,0.054,0.0767,0.0,0.0901,0.633,110.048,spotify:track:3RauEVgRgj1IuWdJ9fDs70,190360.0,4.0
182,"thank u, next",Ariana Grande,0.724,0.647,1.0,-5.642,1.0,0.0658,0.28,0.0,0.102,0.435,106.96,spotify:track:2rPE9A1vEgShuZxxzR2tZH,207333.0,4.0
183,It's You,Ali Gatie,0.732,0.463,11.0,-6.972,0.0,0.0287,0.374,0.0,0.194,0.397,95.971,spotify:track:5DqdesEfbRyOlSS3Tf6c29,212607.0,4.0
184,Someone You Loved,Lewis Capaldi,0.501,0.405,1.0,-5.679,1.0,0.0319,0.751,0.0,0.105,0.446,109.891,spotify:track:7qEHsqek33rTcFNT9PFqLf,182161.0,4.0
185,"Alone, Pt. II",Alan Walker,0.67,0.668,3.0,-4.306,0.0,0.0422,0.536,0.0,0.133,0.608,88.033,spotify:track:0bMbDctzMmTyK2j74j3nF3,179053.0,4.0
186,"Alone, Pt. II",Ava Max,0.67,0.668,3.0,-4.306,0.0,0.0422,0.536,0.0,0.133,0.608,88.033,spotify:track:0bMbDctzMmTyK2j74j3nF3,179053.0,4.0
187,Señorita,Shawn Mendes,0.759,0.54,9.0,-6.039,0.0,0.0287,0.037,0.0,0.0945,0.75,116.947,spotify:track:0TK2YIli7K1leLovkQiNik,190960.0,4.0
188,Señorita,Camila Cabello,0.759,0.54,9.0,-6.039,0.0,0.0287,0.037,0.0,0.0945,0.75,116.947,spotify:track:0TK2YIli7K1leLovkQiNik,190960.0,4.0
189,"Sit Still, Look Pretty",Daya,0.655,0.74,2.0,-4.081,1.0,0.274,0.14,0.0,0.106,0.543,182.105,spotify:track:0EGuSSpuu9wmHCtvb4PdLO,202221.0,4.0
190,Circles,Post Malone,0.695,0.762,0.0,-3.497,1.0,0.0395,0.192,0.00244,0.0863,0.553,120.042,spotify:track:21jGcNKet2qwijlDFuPiPb,215280.0,4.0
191,Who Do You Love,The Chainsmokers,0.51,0.835,3.0,-4.673,1.0,0.0447,0.00791,0.0,0.219,0.435,140.024,spotify:track:5QiNbIilmMiMBXvaAlf7lN,226747.0,4.0
192,Who Do You Love,5 Seconds of Summer,0.51,0.835,3.0,-4.673,1.0,0.0447,0.00791,0.0,0.219,0.435,140.024,spotify:track:5QiNbIilmMiMBXvaAlf7lN,226747.0,4.0
199,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,CKay,0.579,0.596,8.0,-4.823,1.0,0.0561,0.436,0.0938,0.0549,0.443,119.9,spotify:track:4gvrJnKCKIPiacNsWVQwEU,188369.0,3.0
200,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,Dj Yo!,0.579,0.596,8.0,-4.823,1.0,0.0561,0.436,0.0938,0.0549,0.443,119.9,spotify:track:4gvrJnKCKIPiacNsWVQwEU,188369.0,3.0
201,love nwantiti (feat. Dj Yo! & AX'EL) - Remix,AX'EL,0.579,0.596,8.0,-4.823,1.0,0.0561,0.436,0.0938,0.0549,0.443,119.9,spotify:track:4gvrJnKCKIPiacNsWVQwEU,188369.0,3.0
202,KESI - Remix,Camilo,0.871,0.815,4.0,-4.439,1.0,0.0477,0.127,6.18e-06,0.094,0.823,122.959,spotify:track:0IqCoZ168iRc9LqfrYgpZy,176575.0,4.0
203,KESI - Remix,Shawn Mendes,0.871,0.815,4.0,-4.439,1.0,0.0477,0.127,6.18e-06,0.094,0.823,122.959,spotify:track:0IqCoZ168iRc9LqfrYgpZy,176575.0,4.0
208,Love Again,Dua Lipa,0.659,0.667,11.0,-4.668,0.0,0.0339,0.00173,2.85e-05,0.1,0.468,115.982,spotify:track:5CSKbHjpqborGnlzagyaDo,258004.0,4.0
215,Summer of Love (Shawn Mendes & Tainy),Shawn Mendes,0.776,0.808,11.0,-4.501,1.0,0.117,0.0297,0.000127,0.103,0.494,123.988,spotify:track:0z8hI3OPS8ADPWtoCjjLl6,184104.0,4.0
216,Summer of Love (Shawn Mendes & Tainy),Tainy,0.776,0.808,11.0,-4.501,1.0,0.117,0.0297,0.000127,0.103,0.494,123.988,spotify:track:0z8hI3OPS8ADPWtoCjjLl6,184104.0,4.0
222,Don't Go Yet,Camila Cabello,0.666,0.796,10.0,-6.967,0.0,0.103,0.0492,0.0,0.0442,0.61,110.108,spotify:track:1058fW9H3fZA6QjYCdOBad,164842.0,4.0
225,Don't Wait Up,Shakira,0.916,0.552,3.0,-5.051,0.0,0.0546,0.344,0.000722,0.0566,0.349,118.981,spotify:track:45PF1Y3RcW5MK0jxWvhc4D,204044.0,4.0
226,Diamonds,Sam Smith,0.653,0.667,10.0,-6.764,0.0,0.0423,0.154,0.0,0.107,0.556,104.181,spotify:track:5hvwx5i67IwnCkjl9VHkNv,213869.0,4.0
231,GIRL LIKE ME,Black Eyed Peas,0.965,0.485,2.0,-8.784,1.0,0.191,0.0206,0.0237,0.0655,0.312,124.025,spotify:track:1zLBsSVxETQOfINOLYvT5m,222523.0,4.0
232,GIRL LIKE ME,Shakira,0.965,0.485,2.0,-8.784,1.0,0.191,0.0206,0.0237,0.0655,0.312,124.025,spotify:track:1zLBsSVxETQOfINOLYvT5m,222523.0,4.0
238,Faking Love (feat. Saweetie),Anitta,0.896,0.578,0.0,-4.773,1.0,0.12,0.0389,0.0,0.063,0.866,133.01,spotify:track:3V7jLMYvvg4BHi4tmDveNc,146933.0,4.0
239,Faking Love (feat. Saweetie),Saweetie,0.896,0.578,0.0,-4.773,1.0,0.12,0.0389,0.0,0.063,0.866,133.01,spotify:track:3V7jLMYvvg4BHi4tmDveNc,146933.0,4.0
246,Cry About It Later (feat. Luísa Sonza & Bruno Martini),Katy Perry,0.676,0.794,2.0,-4.78,0.0,0.0366,0.0513,0.000392,0.0723,0.161,125.957,spotify:track:43WYPxyEfIxlIjNlxQGYzc,159286.0,4.0
247,Cry About It Later (feat. Luísa Sonza & Bruno Martini),Luísa Sonza,0.676,0.794,2.0,-4.78,0.0,0.0366,0.0513,0.000392,0.0723,0.161,125.957,spotify:track:43WYPxyEfIxlIjNlxQGYzc,159286.0,4.0
248,Cry About It Later (feat. Luísa Sonza & Bruno Martini),Bruno Martini,0.676,0.794,2.0,-4.78,0.0,0.0366,0.0513,0.000392,0.0723,0.161,125.957,spotify:track:43WYPxyEfIxlIjNlxQGYzc,159286.0,4.0
258,telepatía,Kali Uchis,0.653,0.524,11.0,-9.016,0.0,0.0502,0.112,0.0,0.203,0.553,83.97,spotify:track:6tDDoYIxWvMLTdKpjFkc1B,160191.0,4.0
268,Don't Say Goodbye (feat. Tove Lo),Alok,0.698,0.719,0.0,-4.923,0.0,0.0455,0.00829,4.01e-06,0.326,0.364,120.062,spotify:track:0GTPmh5G40joBg93vcSQNq,186700.0,4.0
269,Don't Say Goodbye (feat. Tove Lo),Ilkay Sencan,0.698,0.719,0.0,-4.923,0.0,0.0455,0.00829,4.01e-06,0.326,0.364,120.062,spotify:track:0GTPmh5G40joBg93vcSQNq,186700.0,4.0
270,Don't Say Goodbye (feat. Tove Lo),Tove Lo,0.698,0.719,0.0,-4.923,0.0,0.0455,0.00829,4.01e-06,0.326,0.364,120.062,spotify:track:0GTPmh5G40joBg93vcSQNq,186700.0,4.0
271,Otra Noche Sin Ti,J Balvin,0.503,0.548,0.0,-7.564,0.0,0.164,0.0751,0.000234,0.145,0.441,94.036,spotify:track:2CdTLdDjwZdVcm0bresVWx,228920.0,4.0
272,Otra Noche Sin Ti,Khalid,0.503,0.548,0.0,-7.564,0.0,0.164,0.0751,0.000234,0.145,0.441,94.036,spotify:track:2CdTLdDjwZdVcm0bresVWx,228920.0,4.0
277,Take My Breath,The Weeknd,0.748,0.74,8.0,-6.01,1.0,0.0484,0.0107,2.18e-05,0.101,0.518,121.004,spotify:track:6OGogr19zPTM4BALXuMQpF,220196.0,4.0
279,The Feels,TWICE,0.808,0.903,9.0,-2.179,1.0,0.0729,0.0899,0.0,0.0816,0.922,120.044,spotify:track:1XyzcGhmO7iUamSS94XfqY,198053.0,4.0
282,Let Somebody Go,Coldplay,0.592,0.342,0.0,-8.93,1.0,0.0339,0.193,0.00245,0.11,0.155,130.953,spotify:track:4cGqn0E8JCSY9gQllQj4Mf,241595.0,4.0
283,Let Somebody Go,Selena Gomez,0.592,0.342,0.0,-8.93,1.0,0.0339,0.193,0.00245,0.11,0.155,130.953,spotify:track:4cGqn0E8JCSY9gQllQj4Mf,241595.0,4.0
288,Let's Love,David Guetta,0.662,0.868,5.0,-4.025,1.0,0.0341,0.00882,0.00244,0.584,0.353,92.998,spotify:track:6lhZLbb0czULpjb2kFryPS,200645.0,4.0
289,Let's Love,Sia,0.662,0.868,5.0,-4.025,1.0,0.0341,0.00882,0.00244,0.584,0.353,92.998,spotify:track:6lhZLbb0czULpjb2kFryPS,200645.0,4.0
291,I WANNA BE YOUR SLAVE,Måneskin,0.75,0.608,1.0,-4.008,1.0,0.0387,0.00165,0.0,0.178,0.958,132.507,spotify:track:4pt5fDVTg5GhEvEtlz9dKk,173347.0,4.0
292,Blinding Lights,The Weeknd,0.513,0.796,1.0,-4.075,1.0,0.0629,0.00147,0.000209,0.0938,0.345,171.017,spotify:track:0sf12qNH5qcw8qpgymFOqD,201573.0,4.0
293,Rasputin,Majestic,0.758,0.913,6.0,-2.926,0.0,0.113,0.00364,6.92e-05,0.193,0.658,128.04,spotify:track:0b18g3G5spr4ZCkz7Y6Q0Q,186210.0,4.0
294,Rasputin,Boney M.,0.758,0.913,6.0,-2.926,0.0,0.113,0.00364,6.92e-05,0.193,0.658,128.04,spotify:track:0b18g3G5spr4ZCkz7Y6Q0Q,186210.0,4.0
296,7 rings,Ariana Grande,0.778,0.317,1.0,-10.732,0.0,0.334,0.592,0.0,0.0881,0.327,140.048,spotify:track:6ocbgoVGwYJhOv1GgI9NsF,178627.0,4.0
300,In Your Eyes,The Weeknd,0.667,0.719,7.0,-5.371,0.0,0.0346,0.00285,8.1e-05,0.0736,0.717,100.021,spotify:track:7szuecWAPwGoV1e5vGu8tl,237520.0,4.0
302,Lost on You,LP,0.433,0.724,5.0,-6.126,0.0,0.0372,0.1,0.0,0.0918,0.689,174.006,spotify:track:2LIh4uzqq9cXMPzzmcToHl,268105.0,4.0
305,ily (i love you baby) (feat. Emilee),Surf Mesa,0.674,0.774,11.0,-7.567,0.0,0.0892,0.0686,0.00188,0.393,0.33,112.05,spotify:track:62aP9fBQKYKxi7PDXwcUAS,176547.0,4.0
306,ily (i love you baby) (feat. Emilee),Emilee,0.674,0.774,11.0,-7.567,0.0,0.0892,0.0686,0.00188,0.393,0.33,112.05,spotify:track:62aP9fBQKYKxi7PDXwcUAS,176547.0,4.0
314,The Business,Tiësto,0.798,0.62,8.0,-7.079,0.0,0.232,0.414,0.0192,0.112,0.235,120.031,spotify:track:6f3Slt0GbA2bPZlz0aIFXN,164000.0,4.0
317,Love Tonight - Edit,Shouse,0.727,0.681,5.0,-7.114,0.0,0.0265,0.00214,0.000307,0.0861,0.448,123.028,spotify:track:6OufwUcCqo81guU2jAlDVP,241970.0,4.0
318,Lose Control,MEDUZA,0.598,0.526,10.0,-8.659,0.0,0.0415,0.129,0.0,0.14,0.529,123.935,spotify:track:7CHi4DtfK4heMlQaudCuHK,168387.0,4.0
319,Lose Control,Becky Hill,0.598,0.526,10.0,-8.659,0.0,0.0415,0.129,0.0,0.14,0.529,123.935,spotify:track:7CHi4DtfK4heMlQaudCuHK,168387.0,4.0
320,Lose Control,Goodboys,0.598,0.526,10.0,-8.659,0.0,0.0415,0.129,0.0,0.14,0.529,123.935,spotify:track:7CHi4DtfK4heMlQaudCuHK,168387.0,4.0
321,Breaking Me,Topic,0.789,0.72,8.0,-5.652,0.0,0.218,0.223,0.0,0.129,0.664,122.031,spotify:track:3H7ihDc1dqLriiWXwsc2po,166794.0,4.0
322,Breaking Me,A7S,0.789,0.72,8.0,-5.652,0.0,0.218,0.223,0.0,0.129,0.664,122.031,spotify:track:3H7ihDc1dqLriiWXwsc2po,166794.0,4.0
323,Dance Monkey,Tones And I,0.824,0.588,6.0,-6.4,0.0,0.0924,0.692,0.000104,0.149,0.513,98.027,spotify:track:5ZULALImTm80tzUbYQYM9d,209438.0,4.0
325,Head & Heart (feat. MNEK),Joel Corry,0.734,0.874,8.0,-3.158,1.0,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,spotify:track:6cx06DFPPHchuUAcTxznu9,166028.0,4.0
326,Head & Heart (feat. MNEK),MNEK,0.734,0.874,8.0,-3.158,1.0,0.0662,0.168,1.14e-05,0.0489,0.905,122.953,spotify:track:6cx06DFPPHchuUAcTxznu9,166028.0,4.0
327,One Kiss (with Dua Lipa),Calvin Harris,0.791,0.862,9.0,-3.24,0.0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,spotify:track:7ef4DlsgrMEH11cDZd32M6,214847.0,4.0
328,One Kiss (with Dua Lipa),Dua Lipa,0.791,0.862,9.0,-3.24,0.0,0.11,0.037,2.19e-05,0.0814,0.592,123.994,spotify:track:7ef4DlsgrMEH11cDZd32M6,214847.0,4.0
330,Dancin (feat. Luvli) - Krono Remix,Aaron Smith,0.72,0.741,10.0,-6.529,0.0,0.0287,0.101,1.41e-05,0.289,0.357,119.896,spotify:track:6WkJ2OK163XXS2oARUC9JM,198053.0,4.0
331,Dancin (feat. Luvli) - Krono Remix,Krono,0.72,0.741,10.0,-6.529,0.0,0.0287,0.101,1.41e-05,0.289,0.357,119.896,spotify:track:6WkJ2OK163XXS2oARUC9JM,198053.0,4.0
332,Dancin (feat. Luvli) - Krono Remix,Luvli,0.72,0.741,10.0,-6.529,0.0,0.0287,0.101,1.41e-05,0.289,0.357,119.896,spotify:track:6WkJ2OK163XXS2oARUC9JM,198053.0,4.0
333,Ride It,Regard,0.88,0.751,7.0,-4.258,0.0,0.0874,0.177,6.43e-05,0.106,0.884,117.948,spotify:track:2tnVG71enUj33Ic2nFN6kZ,157606.0,4.0
334,bad guy,Billie Eilish,0.701,0.425,7.0,-10.965,1.0,0.375,0.328,0.13,0.1,0.562,135.128,spotify:track:2Fxmhks0bxGSBdJ92vM42m,194088.0,4.0
335,In My Mind,Dynoro,0.694,0.77,6.0,-5.335,1.0,0.149,0.176,1.1e-05,0.118,0.163,125.905,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,184560.0,4.0
336,In My Mind,Gigi D'Agostino,0.694,0.77,6.0,-5.335,1.0,0.149,0.176,1.1e-05,0.118,0.163,125.905,spotify:track:0E9ZjEAyAwOXZ7wJC0PD33,184560.0,4.0
337,Blank Space,Taylor Swift,0.76,0.703,5.0,-5.412,1.0,0.054,0.103,0.0,0.0913,0.57,95.997,spotify:track:2sC2P3BN0IXujNaaSyDmtP,231827.0,4.0
338,Like I Can,Sam Smith,0.656,0.627,7.0,-6.627,0.0,0.0379,0.343,2.17e-05,0.124,0.481,99.933,spotify:track:2TeLIzFBe3hxkPR5FIQZut,167066.0,4.0
339,Steal My Girl,One Direction,0.536,0.768,10.0,-5.948,0.0,0.0347,0.00433,0.0,0.114,0.545,77.217,spotify:track:2Bs4jQEGMycglOfWPBqrVG,228133.0,4.0
340,What A Time (feat. Niall Horan),Julia Michaels,0.516,0.467,0.0,-6.184,1.0,0.0302,0.662,0.0,0.0853,0.386,132.861,spotify:track:5WtfUKzXircvW8l5aaVZWT,173307.0,4.0
341,What A Time (feat. Niall Horan),Niall Horan,0.516,0.467,0.0,-6.184,1.0,0.0302,0.662,0.0,0.0853,0.386,132.861,spotify:track:5WtfUKzXircvW8l5aaVZWT,173307.0,4.0
342,One Last Time,Ariana Grande,0.628,0.593,8.0,-5.036,1.0,0.0323,0.093,1.65e-06,0.096,0.104,125.026,spotify:track:7xoUc6faLbCqZO6fQEYprd,197267.0,4.0
343,Shower,Becky G,0.699,0.529,2.0,-7.548,1.0,0.0487,0.0317,3.59e-05,0.285,0.121,119.987,spotify:track:3DmW6y7wTEYHJZlLo1r6XJ,206167.0,4.0
344,Scars To Your Beautiful,Alessia Cara,0.573,0.739,0.0,-5.74,1.0,0.129,0.0285,0.0,0.111,0.451,97.085,spotify:track:0prNGof3XqfTvNDxHonvdK,230227.0,4.0
345,I Like Me Better,Lauv,0.752,0.505,9.0,-7.621,1.0,0.253,0.535,2.55e-06,0.104,0.419,91.97,spotify:track:2P91MQbaiQOfbiz9VqhqKQ,197437.0,4.0
346,Perfect,One Direction,0.647,0.823,2.0,-5.231,1.0,0.0762,0.0598,0.0,0.119,0.396,99.933,spotify:track:3NLnwwAQbbFKcEcV8hDItk,230333.0,4.0
347,The Hills,The Weeknd,0.585,0.564,0.0,-7.063,0.0,0.0515,0.0671,0.0,0.135,0.137,113.003,spotify:track:7fBv7CLKzipRk6EC6TWHOB,242253.0,4.0
